Anwendung,Raumwärme,Warmwasser,Prozesswärme,Klimakälte,Prozesskälte,Beleuchtung,IKT,Mechanische Antriebe,Total
2019-01-30 18:00:00,0.0,0.0,70265.25,0.0,0.0,165.0,0.0,21060.25,91494.5
2019-01-30 19:00:00,0.0,0.0,69937.0,0.0,0.0,165.0,0.0,21243.25,91345.5
2019-01-30 20:00:00,0.0,0.0,69803.0,0.0,0.0,165.0,0.0,20526.25,90496.25
2019-01-30 21:00:00,0.0,0.0,69278.5,0.0,0.0,165.0,0.0,20813.0,90250.0
2019-01-30 22:00:00,0.0,0.0,67853.75,0.0,0.0,155.0,0.0,19763.25,87776.0
2019-01-30 23:00:00,0.0,0.0,64808.5,0.0,0.0,138.25,0.0,19713.75,84661.25
2019-01-31 00:00:00,0.0,0.0,63547.0,0.0,0.0,132.0,0.0,19065.75,82745.75
2019-01-31 01:00:00,0.0,0.0,63834.25,0.0,0.0,134.0,0.0,19123.25,83092.0
2019-01-31 02:00:00,0.0,0.0,64051.0,0.0,0.0,136.0,0.0,18476.25,82665.25
2019-01-31 03:00:00,0.0,0.0,63565.75,0.0,0.0,132.0,0.0,18510.0,82208.0
2019-01-31 04:00:00,0.0,0.0,63912.75,0.0,0.0,134.0,0.0,19511.75,83558.75
2019-01-31 05:00:00,0.0,0.0,65865.5,0.0,0.0,144.5,0.0,19298.5,85310.75
2019-01-31 06:00:00,0.0,0.0,69301.25,0.0,0.0,163.0,0.0,20683.75,90147.75
2019-01-31 07:00:00,0.0,0.0,73009.0,0.0,0.0,181.75,0.0,22125.25,95313.75
2019-01-31 08:00:00,0.0,0.0,75560.75,0.0,0.0,194.0,0.0,22765.5,98523.0
2019-01-31 09:00:00,0.0,0.0,76442.75,0.0,0.0,198.0,0.0,22391.25,99034.25
2019-01-31 10:00:00,0.0,0.0,76446.5,0.0,0.0,198.0,0.0,22426.0,99073.0
2019-01-31 11:00:00,0.0,0.0,76570.5,0.0,0.0,198.0,0.0,23054.0,99824.75
2019-01-31 12:00:00,0.0,0.0,76795.5,0.0,0.0,198.0,0.0,23085.0,100082.5
2019-01-31 13:00:00,0.0,0.0,76719.0,0.0,0.0,198.0,0.0,22707.25,99625.0
2019-01-31 14:00:00,0.0,0.0,75998.75,0.0,0.0,198.0,0.0,22418.5,98613.25
2019-01-31 15:00:00,0.0,0.0,74605.0,0.0,0.0,190.0,0.0,22703.75,97498.75
2019-01-31 16:00:00,0.0,0.0,72831.75,0.0,0.0,179.75,0.0,22038.5,95052.0
2019-01-31 17:00:00,0.0,0.0,71235.75,0.0,0.0,173.0,0.0,21050.5,92457.75
2019-01-31 18:00:00,0.0,0.0,70265.25,0.0,0.0,165.0,0.0,21267.0,91701.25
2019-01-31 19:00:00,0.0,0.0,69937.0,0.0,0.0,165.0,0.0,20830.75,90933.0
2019-01-31 20:00:00,0.0,0.0,69803.0,0.0,0.0,165.0,0.0,21127.0,91097.0
2019-01-31 21:00:00,0.0,0.0,69278.5,0.0,0.0,165.0,0.0,20921.75,90358.75
2019-01-31 22:00:00,0.0,0.0,67853.75,0.0,0.0,155.0,0.0,20411.0,88423.75
2019-01-31 23:00:00,0.0,0.0,64808.5,0.0,0.0,138.25,0.0,19270.25,84217.75
2019-02-01 00:00:00,0.0,0.0,63547.0,0.0,0.0,132.0,0.0,18653.25,82333.25
2019-02-01 01:00:00,0.0,0.0,63834.25,0.0,0.0,134.0,0.0,18497.0,82465.75
2019-02-01 02:00:00,0.0,0.0,64051.0,0.0,0.0,136.0,0.0,18554.0,82743.0
2019-02-01 03:00:00,0.0,0.0,63565.75,0.0,0.0,132.0,0.0,18783.0,82481.0
2019-02-01 04:00:00,0.0,0.0,63912.75,0.0,0.0,134.0,0.0,19201.5,83248.5
2019-02-01 05:00:00,0.0,0.0,65865.5,0.0,0.0,144.5,0.0,19863.75,85876.0
2019-02-01 06:00:00,0.0,0.0,69301.25,0.0,0.0,163.0,0.0,21212.5,90676.5
2019-02-01 07:00:00,0.0,0.0,73009.0,0.0,0.0,181.75,0.0,21398.0,94586.5
2019-02-01 08:00:00,0.0,0.0,75560.75,0.0,0.0,194.0,0.0,22576.25,98333.75
2019-02-01 09:00:00,0.0,0.0,76442.75,0.0,0.0,198.0,0.0,22312.0,98955.0
2019-02-01 10:00:00,0.0,0.0,76446.5,0.0,0.0,198.0,0.0,22520.25,99167.25
2019-02-01 11:00:00,0.0,0.0,76570.5,0.0,0.0,198.0,0.0,22782.75,99553.5
2019-02-01 12:00:00,0.0,0.0,76795.5,0.0,0.0,198.0,0.0,22678.75,99676.25
2019-02-01 13:00:00,0.0,0.0,76719.0,0.0,0.0,198.0,0.0,22484.75,99402.5
2019-02-01 14:00:00,0.0,0.0,75998.75,0.0,0.0,198.0,0.0,22668.75,98863.5
2019-02-01 15:00:00,0.0,0.0,74605.0,0.0,0.0,190.0,0.0,21865.25,96660.25
2019-02-01 16:00:00,0.0,0.0,72831.75,0.0,0.0,179.75,0.0,21917.75,94931.25
2019-02-01 17:00:00,0.0,0.0,71235.75,0.0,0.0,173.0,0.0,21164.0,92571.25
2019-02-01 18:00:00,0.0,0.0,70265.25,0.0,0.0,165.0,0.0,20868.75,91303.0
2019-02-01 19:00:00,0.0,0.0,69937.0,0.0,0.0,165.0,0.0,21126.75,91229.0
2019-02-01 20:00:00,0.0,0.0,69803.0,0.0,0.0,165.0,0.0,20879.75,90849.75
2019-02-01 21:00:00,0.0,0.0,69278.5,0.0,0.0,165.0,0.0,21130.75,90567.75
2019-02-01 22:00:00,0.0,0.0,67853.75,0.0,0.0,155.0,0.0,20105.25,88118.0
2019-02-01 23:00:00,0.0,0.0,64808.5,0.0,0.0,138.25,0.0,18573.5,83521.0
2019-02-02 00:00:00,0.0,0.0,63523.0,0.0,0.0,165.0,0.0,18437.75,82125.75
2019-02-02 01:00:00,0.0,0.0,62203.5,0.0,0.0,159.0,0.0,18486.5,80848.5
2019-02-02 02:00:00,0.0,0.0,59052.75,0.0,0.0,144.5,0.0,17480.0,76681.5
2019-02-02 03:00:00,0.0,0.0,57607.5,0.0,0.0,138.0,0.0,17384.5,75124.0
2019-02-02 04:00:00,0.0,0.0,57134.5,0.0,0.0,132.0,0.0,17126.0,74397.25
2019-02-02 05:00:00,0.0,0.0,57258.75,0.0,0.0,134.0,0.0,17288.75,74681.75
2019-02-02 06:00:00,0.0,0.0,57531.0,0.0,0.0,140.0,0.0,16878.0,74545.25
2019-02-02 07:00:00,0.0,0.0,57735.5,0.0,0.0,140.0,0.0,17111.25,74987.25
2019-02-02 08:00:00,0.0,0.0,57873.5,0.0,0.0,140.0,0.0,16790.75,74805.25
2019-02-02 09:00:00,0.0,0.0,57997.5,0.0,0.0,140.0,0.0,17113.25,75251.5
2019-02-02 10:00:00,0.0,0.0,58072.0,0.0,0.0,140.0,0.0,17361.0,75573.5
2019-02-02 11:00:00,0.0,0.0,58065.75,0.0,0.0,140.0,0.0,17259.5,75467.75
2019-02-02 12:00:00,0.0,0.0,57971.0,0.0,0.0,140.0,0.0,16961.25,75072.75
2019-02-02 13:00:00,0.0,0.0,57721.25,0.0,0.0,140.0,0.0,17275.25,75136.75
2019-02-02 14:00:00,0.0,0.0,57221.5,0.0,0.0,134.0,0.0,17191.5,74547.25
2019-02-02 15:00:00,0.0,0.0,56527.75,0.0,0.0,132.0,0.0,16980.25,73642.25
2019-02-02 16:00:00,0.0,0.0,55943.5,0.0,0.0,132.0,0.0,16225.5,72298.75
2019-02-02 17:00:00,0.0,0.0,55648.5,0.0,0.0,132.0,0.0,16799.0,72575.25
2019-02-02 18:00:00,0.0,0.0,55543.0,0.0,0.0,132.0,0.0,17011.75,72682.5
2019-02-02 19:00:00,0.0,0.0,55476.75,0.0,0.0,124.0,0.0,16026.75,71629.75
2019-02-02 20:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16331.0,71926.0
2019-02-02 21:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16366.0,71961.0
2019-02-02 22:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16859.25,72454.25
2019-02-02 23:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16566.0,72161.0
2019-02-03 00:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16252.0,71847.0
2019-02-03 01:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16229.5,71824.5
2019-02-03 02:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16255.5,71850.5
2019-02-03 03:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16814.75,72409.75
2019-02-03 04:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16090.5,71685.5
2019-02-03 05:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16205.5,71800.5
2019-02-03 06:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16252.75,71847.75
2019-02-03 07:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16349.5,71944.5
2019-02-03 08:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16527.75,72122.75
2019-02-03 09:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16323.75,71918.75
2019-02-03 10:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16541.0,72136.0
2019-02-03 11:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16592.0,72187.0
2019-02-03 12:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16664.75,72259.75
2019-02-03 13:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,17020.25,72615.25
2019-02-03 14:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16181.5,71776.5
2019-02-03 15:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16269.0,71864.0
2019-02-03 16:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16528.0,72123.0
2019-02-03 17:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16190.75,71785.75
2019-02-03 18:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16401.5,71996.5
2019-02-03 19:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16238.75,71833.75
2019-02-03 20:00:00,0.0,0.0,55609.0,0.0,0.0,130.0,0.0,16562.0,72305.25
2019-02-03 21:00:00,0.0,0.0,56430.75,0.0,0.0,132.0,0.0,16607.25,73170.25
2019-02-03 22:00:00,0.0,0.0,58674.75,0.0,0.0,142.25,0.0,16976.0,75795.25
2019-02-03 23:00:00,0.0,0.0,62540.0,0.0,0.0,161.0,0.0,19138.5,81837.5
2019-02-04 00:00:00,0.0,0.0,63547.0,0.0,0.0,132.0,0.0,18197.0,81877.0
2019-02-04 01:00:00,0.0,0.0,63834.25,0.0,0.0,134.0,0.0,18465.5,82434.25
2019-02-04 02:00:00,0.0,0.0,64051.0,0.0,0.0,136.0,0.0,18749.5,82938.5
2019-02-04 03:00:00,0.0,0.0,63565.75,0.0,0.0,132.0,0.0,18724.5,82422.5
2019-02-04 04:00:00,0.0,0.0,63912.75,0.0,0.0,134.0,0.0,18938.0,82985.0
2019-02-04 05:00:00,0.0,0.0,65865.5,0.0,0.0,144.5,0.0,20214.5,86226.75
2019-02-04 06:00:00,0.0,0.0,69301.25,0.0,0.0,163.0,0.0,20430.0,89894.0
2019-02-04 07:00:00,0.0,0.0,73009.0,0.0,0.0,181.75,0.0,21636.75,94825.25
2019-02-04 08:00:00,0.0,0.0,75560.75,0.0,0.0,194.0,0.0,22265.75,98023.25
2019-02-04 09:00:00,0.0,0.0,76442.75,0.0,0.0,198.0,0.0,22411.25,99054.25
2019-02-04 10:00:00,0.0,0.0,76446.5,0.0,0.0,198.0,0.0,22431.5,99078.5
2019-02-04 11:00:00,0.0,0.0,76570.5,0.0,0.0,198.0,0.0,22739.5,99510.25
2019-02-04 12:00:00,0.0,0.0,76795.5,0.0,0.0,198.0,0.0,22891.25,99888.75
2019-02-04 13:00:00,0.0,0.0,76719.0,0.0,0.0,198.0,0.0,22095.75,99013.5
2019-02-04 14:00:00,0.0,0.0,75998.75,0.0,0.0,198.0,0.0,23078.5,99273.25
2019-02-04 15:00:00,0.0,0.0,74605.0,0.0,0.0,190.0,0.0,22098.5,96893.5
2019-02-04 16:00:00,0.0,0.0,72831.75,0.0,0.0,179.75,0.0,21611.5,94625.0
2019-02-04 17:00:00,0.0,0.0,71235.75,0.0,0.0,173.0,0.0,21260.5,92667.75
2019-02-04 18:00:00,0.0,0.0,70265.25,0.0,0.0,165.0,0.0,21335.0,91769.25
2019-02-04 19:00:00,0.0,0.0,69937.0,0.0,0.0,165.0,0.0,20436.75,90539.0
2019-02-04 20:00:00,0.0,0.0,69803.0,0.0,0.0,165.0,0.0,20329.0,90299.0
2019-02-04 21:00:00,0.0,0.0,69278.5,0.0,0.0,165.0,0.0,20123.75,89560.75
2019-02-04 22:00:00,0.0,0.0,67853.75,0.0,0.0,155.0,0.0,19701.75,87714.5
2019-02-04 23:00:00,0.0,0.0,64808.5,0.0,0.0,138.25,0.0,19203.75,84151.25
2019-02-05 00:00:00,0.0,0.0,63547.0,0.0,0.0,132.0,0.0,18801.25,82481.25
2019-02-05 01:00:00,0.0,0.0,63834.25,0.0,0.0,134.0,0.0,19228.0,83196.75
2019-02-05 02:00:00,0.0,0.0,64051.0,0.0,0.0,136.0,0.0,18854.25,83043.25
2019-02-05 03:00:00,0.0,0.0,63565.75,0.0,0.0,132.0,0.0,18821.75,82519.75
2019-02-05 04:00:00,0.0,0.0,63912.75,0.0,0.0,134.0,0.0,19125.75,83172.75
2019-02-05 05:00:00,0.0,0.0,65865.5,0.0,0.0,144.5,0.0,19503.75,85516.0
2019-02-05 06:00:00,0.0,0.0,69301.25,0.0,0.0,163.0,0.0,20829.5,90293.5
2019-02-05 07:00:00,0.0,0.0,73009.0,0.0,0.0,181.75,0.0,22206.5,95395.0
2019-02-05 08:00:00,0.0,0.0,75560.75,0.0,0.0,194.0,0.0,22011.75,97769.25
2019-02-05 09:00:00,0.0,0.0,76442.75,0.0,0.0,198.0,0.0,23145.5,99788.5
2019-02-05 10:00:00,0.0,0.0,76446.5,0.0,0.0,198.0,0.0,22666.0,99313.0
2019-02-05 11:00:00,0.0,0.0,76570.5,0.0,0.0,198.0,0.0,22739.75,99510.5
2019-02-05 12:00:00,0.0,0.0,76795.5,0.0,0.0,198.0,0.0,23034.25,100031.75
2019-02-05 13:00:00,0.0,0.0,76719.0,0.0,0.0,198.0,0.0,22408.0,99325.75
2019-02-05 14:00:00,0.0,0.0,75998.75,0.0,0.0,198.0,0.0,22545.25,98740.0
2019-02-05 15:00:00,0.0,0.0,74605.0,0.0,0.0,190.0,0.0,23365.0,98160.0
2019-02-05 16:00:00,0.0,0.0,72831.75,0.0,0.0,179.75,0.0,21704.75,94718.25
2019-02-05 17:00:00,0.0,0.0,71235.75,0.0,0.0,173.0,0.0,20953.5,92360.75
2019-02-05 18:00:00,0.0,0.0,70265.25,0.0,0.0,165.0,0.0,21057.75,91492.0
2019-02-05 19:00:00,0.0,0.0,69937.0,0.0,0.0,165.0,0.0,20699.25,90801.5
2019-02-05 20:00:00,0.0,0.0,69803.0,0.0,0.0,165.0,0.0,20853.0,90823.0
2019-02-05 21:00:00,0.0,0.0,69278.5,0.0,0.0,165.0,0.0,20523.0,89960.0
2019-02-05 22:00:00,0.0,0.0,67853.75,0.0,0.0,155.0,0.0,19385.5,87398.25
2019-02-05 23:00:00,0.0,0.0,64808.5,0.0,0.0,138.25,0.0,19211.25,84158.75
2019-02-06 00:00:00,0.0,0.0,63547.0,0.0,0.0,132.0,0.0,18919.75,82599.75
2019-02-06 01:00:00,0.0,0.0,63834.25,0.0,0.0,134.0,0.0,18896.5,82865.25
2019-02-06 02:00:00,0.0,0.0,64051.0,0.0,0.0,136.0,0.0,19118.0,83307.0
2019-02-06 03:00:00,0.0,0.0,63565.75,0.0,0.0,132.0,0.0,19403.25,83101.25
2019-02-06 04:00:00,0.0,0.0,63912.75,0.0,0.0,134.0,0.0,18733.5,82780.5
2019-02-06 05:00:00,0.0,0.0,65865.5,0.0,0.0,144.5,0.0,19106.75,85119.0
2019-02-06 06:00:00,0.0,0.0,69301.25,0.0,0.0,163.0,0.0,20540.0,90004.0
2019-02-06 07:00:00,0.0,0.0,73009.0,0.0,0.0,181.75,0.0,21934.5,95123.0
2019-02-06 08:00:00,0.0,0.0,75560.75,0.0,0.0,194.0,0.0,21995.0,97752.5
2019-02-06 09:00:00,0.0,0.0,76442.75,0.0,0.0,198.0,0.0,23415.0,100058.0
2019-02-06 10:00:00,0.0,0.0,76446.5,0.0,0.0,198.0,0.0,22532.0,99179.0
2019-02-06 11:00:00,0.0,0.0,76570.5,0.0,0.0,198.0,0.0,22817.5,99588.25
2019-02-06 12:00:00,0.0,0.0,76795.5,0.0,0.0,198.0,0.0,22462.5,99460.0
2019-02-06 13:00:00,0.0,0.0,76719.0,0.0,0.0,198.0,0.0,23316.0,100233.75
2019-02-06 14:00:00,0.0,0.0,75998.75,0.0,0.0,198.0,0.0,22335.0,98529.75
2019-02-06 15:00:00,0.0,0.0,74605.0,0.0,0.0,190.0,0.0,21969.0,96764.0
2019-02-06 16:00:00,0.0,0.0,72831.75,0.0,0.0,179.75,0.0,22337.0,95350.5
2019-02-06 17:00:00,0.0,0.0,71235.75,0.0,0.0,173.0,0.0,20967.75,92375.0
2019-02-06 18:00:00,0.0,0.0,70265.25,0.0,0.0,165.0,0.0,20527.75,90962.0
2019-02-06 19:00:00,0.0,0.0,69937.0,0.0,0.0,165.0,0.0,20533.25,90635.5
2019-02-06 20:00:00,0.0,0.0,69803.0,0.0,0.0,165.0,0.0,20727.25,90697.25
2019-02-06 21:00:00,0.0,0.0,69278.5,0.0,0.0,165.0,0.0,20705.0,90142.0
2019-02-06 22:00:00,0.0,0.0,67853.75,0.0,0.0,155.0,0.0,20051.25,88064.0
2019-02-06 23:00:00,0.0,0.0,64808.5,0.0,0.0,138.25,0.0,19456.5,84404.0
2019-02-07 00:00:00,0.0,0.0,63547.0,0.0,0.0,132.0,0.0,18520.75,82200.75
2019-02-07 01:00:00,0.0,0.0,63834.25,0.0,0.0,134.0,0.0,18603.0,82571.75
2019-02-07 02:00:00,0.0,0.0,64051.0,0.0,0.0,136.0,0.0,19270.5,83459.5
2019-02-07 03:00:00,0.0,0.0,63565.75,0.0,0.0,132.0,0.0,18806.0,82504.0
2019-02-07 04:00:00,0.0,0.0,63912.75,0.0,0.0,134.0,0.0,18790.75,82837.75
2019-02-07 05:00:00,0.0,0.0,65865.5,0.0,0.0,144.5,0.0,19598.5,85610.75
2019-02-07 06:00:00,0.0,0.0,69301.25,0.0,0.0,163.0,0.0,20553.5,90017.5
2019-02-07 07:00:00,0.0,0.0,73009.0,0.0,0.0,181.75,0.0,21672.25,94860.75
2019-02-07 08:00:00,0.0,0.0,75560.75,0.0,0.0,194.0,0.0,22041.5,97799.0
2019-02-07 09:00:00,0.0,0.0,76442.75,0.0,0.0,198.0,0.0,23063.75,99706.75
2019-02-07 10:00:00,0.0,0.0,76446.5,0.0,0.0,198.0,0.0,22807.75,99454.75
2019-02-07 11:00:00,0.0,0.0,76570.5,0.0,0.0,198.0,0.0,22873.75,99644.5
2019-02-07 12:00:00,0.0,0.0,76795.5,0.0,0.0,198.0,0.0,22535.5,99533.0
2019-02-07 13:00:00,0.0,0.0,76719.0,0.0,0.0,198.0,0.0,22795.0,99712.75
2019-02-07 14:00:00,0.0,0.0,75998.75,0.0,0.0,198.0,0.0,22931.0,99125.75
2019-02-07 15:00:00,0.0,0.0,74605.0,0.0,0.0,190.0,0.0,21417.0,96212.0
2019-02-07 16:00:00,0.0,0.0,72831.75,0.0,0.0,179.75,0.0,21656.5,94670.0
2019-02-07 17:00:00,0.0,0.0,71235.75,0.0,0.0,173.0,0.0,21688.0,93095.25
2019-02-07 18:00:00,0.0,0.0,70265.25,0.0,0.0,165.0,0.0,20886.75,91321.0
2019-02-07 19:00:00,0.0,0.0,69937.0,0.0,0.0,165.0,0.0,20687.25,90789.5
2019-02-07 20:00:00,0.0,0.0,69803.0,0.0,0.0,165.0,0.0,20988.0,90958.0
2019-02-07 21:00:00,0.0,0.0,69278.5,0.0,0.0,165.0,0.0,20715.25,90152.25
2019-02-07 22:00:00,0.0,0.0,67853.75,0.0,0.0,155.0,0.0,20170.5,88183.25
2019-02-07 23:00:00,0.0,0.0,64808.5,0.0,0.0,138.25,0.0,19205.5,84153.0
2019-02-08 00:00:00,0.0,0.0,63547.0,0.0,0.0,132.0,0.0,18437.75,82117.75
2019-02-08 01:00:00,0.0,0.0,63834.25,0.0,0.0,134.0,0.0,18953.5,82922.25
2019-02-08 02:00:00,0.0,0.0,64051.0,0.0,0.0,136.0,0.0,18575.5,82764.5
2019-02-08 03:00:00,0.0,0.0,63565.75,0.0,0.0,132.0,0.0,18926.75,82624.75
2019-02-08 04:00:00,0.0,0.0,63912.75,0.0,0.0,134.0,0.0,18745.75,82792.75
2019-02-08 05:00:00,0.0,0.0,65865.5,0.0,0.0,144.5,0.0,19409.0,85421.25
2019-02-08 06:00:00,0.0,0.0,69301.25,0.0,0.0,163.0,0.0,20889.0,90353.0
2019-02-08 07:00:00,0.0,0.0,73009.0,0.0,0.0,181.75,0.0,21897.75,95086.25
2019-02-08 08:00:00,0.0,0.0,75560.75,0.0,0.0,194.0,0.0,22725.5,98483.0
2019-02-08 09:00:00,0.0,0.0,76442.75,0.0,0.0,198.0,0.0,22274.75,98917.75
2019-02-08 10:00:00,0.0,0.0,76446.5,0.0,0.0,198.0,0.0,22219.5,98866.5
2019-02-08 11:00:00,0.0,0.0,76570.5,0.0,0.0,198.0,0.0,22923.0,99693.75
2019-02-08 12:00:00,0.0,0.0,76795.5,0.0,0.0,198.0,0.0,22878.75,99876.25
2019-02-08 13:00:00,0.0,0.0,76719.0,0.0,0.0,198.0,0.0,22643.5,99561.25
2019-02-08 14:00:00,0.0,0.0,75998.75,0.0,0.0,198.0,0.0,22805.5,99000.25
2019-02-08 15:00:00,0.0,0.0,74605.0,0.0,0.0,190.0,0.0,21947.25,96742.25
2019-02-08 16:00:00,0.0,0.0,72831.75,0.0,0.0,179.75,0.0,22036.75,95050.25
2019-02-08 17:00:00,0.0,0.0,71235.75,0.0,0.0,173.0,0.0,21564.25,92971.5
2019-02-08 18:00:00,0.0,0.0,70265.25,0.0,0.0,165.0,0.0,20763.5,91197.75
2019-02-08 19:00:00,0.0,0.0,69937.0,0.0,0.0,165.0,0.0,20710.5,90812.75
2019-02-08 20:00:00,0.0,0.0,69803.0,0.0,0.0,165.0,0.0,20162.75,90132.75
2019-02-08 21:00:00,0.0,0.0,69278.5,0.0,0.0,165.0,0.0,20591.25,90028.25
2019-02-08 22:00:00,0.0,0.0,67853.75,0.0,0.0,155.0,0.0,19963.25,87976.0
2019-02-08 23:00:00,0.0,0.0,64808.5,0.0,0.0,138.25,0.0,19263.75,84211.25
2019-02-09 00:00:00,0.0,0.0,63523.0,0.0,0.0,165.0,0.0,18918.5,82606.5
2019-02-09 01:00:00,0.0,0.0,62203.5,0.0,0.0,159.0,0.0,18494.0,80856.0
2019-02-09 02:00:00,0.0,0.0,59052.75,0.0,0.0,144.5,0.0,17350.25,76551.75
2019-02-09 03:00:00,0.0,0.0,57607.5,0.0,0.0,138.0,0.0,16531.5,74271.0
2019-02-09 04:00:00,0.0,0.0,57134.5,0.0,0.0,132.0,0.0,16718.25,73989.5
2019-02-09 05:00:00,0.0,0.0,57258.75,0.0,0.0,134.0,0.0,17225.25,74618.25
2019-02-09 06:00:00,0.0,0.0,57531.0,0.0,0.0,140.0,0.0,16912.0,74579.25
2019-02-09 07:00:00,0.0,0.0,57735.5,0.0,0.0,140.0,0.0,17267.0,75143.0
2019-02-09 08:00:00,0.0,0.0,57873.5,0.0,0.0,140.0,0.0,16544.5,74559.0
2019-02-09 09:00:00,0.0,0.0,57997.5,0.0,0.0,140.0,0.0,17627.25,75765.5
2019-02-09 10:00:00,0.0,0.0,58072.0,0.0,0.0,140.0,0.0,17454.0,75666.5
2019-02-09 11:00:00,0.0,0.0,58065.75,0.0,0.0,140.0,0.0,17611.0,75819.25
2019-02-09 12:00:00,0.0,0.0,57971.0,0.0,0.0,140.0,0.0,17044.5,75156.0
2019-02-09 13:00:00,0.0,0.0,57721.25,0.0,0.0,140.0,0.0,17279.5,75141.0
2019-02-09 14:00:00,0.0,0.0,57221.5,0.0,0.0,134.0,0.0,17263.75,74619.5
2019-02-09 15:00:00,0.0,0.0,56527.75,0.0,0.0,132.0,0.0,17087.75,73749.75
2019-02-09 16:00:00,0.0,0.0,55943.5,0.0,0.0,132.0,0.0,17015.25,73088.5
2019-02-09 17:00:00,0.0,0.0,55648.5,0.0,0.0,132.0,0.0,16673.5,72449.75
2019-02-09 18:00:00,0.0,0.0,55543.0,0.0,0.0,132.0,0.0,16346.75,72017.5
2019-02-09 19:00:00,0.0,0.0,55476.75,0.0,0.0,124.0,0.0,16868.25,72471.25
2019-02-09 20:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16702.5,72297.5
2019-02-09 21:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16923.0,72518.0
2019-02-09 22:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,15716.25,71311.25
2019-02-09 23:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16695.0,72290.0
2019-02-10 00:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,17014.0,72609.0
2019-02-10 01:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,17133.25,72728.25
2019-02-10 02:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,17056.75,72651.75
2019-02-10 03:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16252.75,71847.75
2019-02-10 04:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16590.5,72185.5
2019-02-10 05:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16301.75,71896.75
2019-02-10 06:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,15912.75,71507.75
2019-02-10 07:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16596.5,72191.5
2019-02-10 08:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,15945.75,71540.75
2019-02-10 09:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16612.75,72207.75
2019-02-10 10:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16681.25,72276.25
2019-02-10 11:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16180.75,71775.75
2019-02-10 12:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16580.75,72175.75
2019-02-10 13:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16309.25,71904.25
2019-02-10 14:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16652.75,72247.75
2019-02-10 15:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16317.5,71912.5
2019-02-10 16:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16141.75,71736.75
2019-02-10 17:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16856.75,72451.75
2019-02-10 18:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16407.25,72002.25
2019-02-10 19:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16618.25,72213.25
2019-02-10 20:00:00,0.0,0.0,55609.0,0.0,0.0,130.0,0.0,16692.25,72435.5
